DS_NAME,N,NL,CLF_NAME,K,TRE,TESTE,E_DIFF,REG/HP
moons,50,0.4,svm,0,1.0,0.7,0.3,1000.0
moons,50,0.4,log_reg,1,0.65,0.4,0.25,0.001
moons,50,0.4,log_reg,1,0.65,0.4,0.25,0.01
moons,50,0.4,log_reg,1,0.75,0.4,0.35,0.1
moons,50,0.4,log_reg,1,0.8,0.7,0.1,1.0
moons,50,0.4,log_reg,1,0.825,0.7,0.125,10.0
moons,50,0.4,log_reg,1,0.85,0.7,0.15,100.0
moons,50,0.4,log_reg,1,0.85,0.7,0.15,1000.0
moons,50,0.4,svm,1,0.65,0.4,0.25,0.001
moons,50,0.4,svm,1,0.65,0.4,0.25,0.005
moons,50,0.4,svm,1,0.65,0.4,0.25,0.01
moons,50,0.4,svm,1,0.8,0.7,0.1,0.1
moons,50,0.4,svm,1,0.85,0.7,0.15,0.5
moons,50,0.4,svm,1,0.85,0.7,0.15,1.0
moons,50,0.4,svm,1,0.875,0.7,0.175,5.0
moons,50,0.4,svm,1,0.9,0.6,0.3,10.0
moons,50,0.4,svm,1,1.0,0.4,0.6,100.0
moons,50,0.4,svm,1,1.0,0.4,0.6,1000.0
moons,50,0.4,log_reg,2,0.55,0.8,-0.25,0.001
moons,50,0.4,log_reg,2,0.55,0.8,-0.25,0.01
moons,50,0.4,log_reg,2,0.875,0.7,0.175,0.1
moons,50,0.4,log_reg,2,0.9,0.6,0.3,1.0
moons,50,0.4,log_reg,2,0.9,0.6,0.3,10.0
moons,50,0.4,log_reg,2,0.9,0.6,0.3,100.0
moons,50,0.4,log_reg,2,0.9,0.6,0.3,1000.0
moons,50,0.4,svm,2,0.55,0.8,-0.25,0.001
moons,50,0.4,svm,2,0.55,0.8,-0.25,0.005
moons,50,0.4,svm,2,0.55,0.8,-0.25,0.01
moons,50,0.4,svm,2,0.9,0.6,0.3,0.1
moons,50,0.4,svm,2,0.9,0.6,0.3,0.5
moons,50,0.4,svm,2,0.85,0.6,0.25,1.0
moons,50,0.4,svm,2,0.9,0.7,0.2,5.0
moons,50,0.4,svm,2,0.925,0.7,0.2250000000000001,10.0
moons,50,0.4,svm,2,1.0,0.7,0.3,100.0
moons,50,0.4,svm,2,1.0,0.8,0.1999999999999999,1000.0
moons,50,0.4,log_reg,3,0.55,0.8,-0.25,0.001
moons,50,0.4,log_reg,3,0.55,0.8,-0.25,0.01
moons,50,0.4,log_reg,3,0.8,0.8,0.0,0.1
moons,50,0.4,log_reg,3,0.875,0.7,0.175,1.0
moons,50,0.4,log_reg,3,0.875,0.7,0.175,10.0
moons,50,0.4,log_reg,3,0.875,0.7,0.175,100.0
moons,50,0.4,log_reg,3,0.875,0.7,0.175,1000.0
moons,50,0.4,svm,3,0.55,0.8,-0.25,0.001
moons,50,0.4,svm,3,0.55,0.8,-0.25,0.005
moons,50,0.4,svm,3,0.55,0.8,-0.25,0.01
moons,50,0.4,svm,3,0.85,0.7,0.15,0.1
moons,50,0.4,svm,3,0.875,0.7,0.175,0.5
moons,50,0.4,svm,3,0.825,0.7,0.125,1.0
moons,50,0.4,svm,3,0.875,0.7,0.175,5.0
moons,50,0.4,svm,3,0.925,0.8,0.125,10.0
moons,50,0.4,svm,3,1.0,0.7,0.3,100.0
moons,50,0.4,svm,3,1.0,0.8,0.1999999999999999,1000.0
moons,50,0.4,log_reg,4,0.525,0.9,-0.375,0.001
moons,50,0.4,log_reg,4,0.625,0.9,-0.275,0.01
moons,50,0.4,log_reg,4,0.775,1.0,-0.2249999999999999,0.1
moons,50,0.4,log_reg,4,0.8,1.0,-0.1999999999999999,1.0
moons,50,0.4,log_reg,4,0.8,1.0,-0.1999999999999999,10.0
moons,50,0.4,log_reg,4,0.8,1.0,-0.1999999999999999,100.0
moons,50,0.4,log_reg,4,0.8,1.0,-0.1999999999999999,1000.0
moons,50,0.4,svm,4,0.525,0.9,-0.375,0.001
moons,50,0.4,svm,4,0.525,0.9,-0.375,0.005
moons,50,0.4,svm,4,0.525,0.9,-0.375,0.01
moons,50,0.4,svm,4,0.775,0.9,-0.125,0.1
moons,50,0.4,svm,4,0.825,0.8,0.0249999999999999,0.5
moons,50,0.4,svm,4,0.8,0.8,0.0,1.0
moons,50,0.4,svm,4,0.925,0.8,0.125,5.0
moons,50,0.4,svm,4,0.95,0.8,0.1499999999999999,10.0
moons,50,0.4,svm,4,1.0,0.8,0.1999999999999999,100.0
moons,50,0.4,svm,4,1.0,0.9,0.0999999999999999,1000.0
moons,50,0.4,log_reg,5,0.625,0.5,0.125,0.001
moons,50,0.4,log_reg,5,0.625,0.5,0.125,0.01
moons,50,0.4,log_reg,5,0.725,0.6,0.125,0.1
moons,50,0.4,log_reg,5,0.75,1.0,-0.25,1.0
moons,50,0.4,log_reg,5,0.775,1.0,-0.2249999999999999,10.0
moons,50,0.4,log_reg,5,0.775,0.9,-0.125,100.0
moons,50,0.4,log_reg,5,0.775,0.9,-0.125,1000.0
moons,50,0.4,svm,5,0.625,0.5,0.125,0.001
moons,50,0.4,svm,5,0.625,0.5,0.125,0.005
moons,50,0.4,svm,5,0.625,0.5,0.125,0.01
moons,50,0.4,svm,5,0.75,0.9,-0.15,0.1
moons,50,0.4,svm,5,0.8,0.8,0.0,0.5
moons,50,0.4,svm,5,0.8,0.8,0.0,1.0
moons,50,0.4,svm,5,0.85,0.9,-0.05,5.0
moons,50,0.4,svm,5,0.925,0.8,0.125,10.0
moons,50,0.4,svm,5,1.0,0.5,0.5,100.0
moons,50,0.4,svm,5,1.0,0.5,0.5,1000.0
moons,50,0.4,log_reg,6,0.575,0.7,-0.125,0.001
moons,50,0.4,log_reg,6,0.575,0.7,-0.125,0.01
moons,50,0.4,log_reg,6,0.725,0.9,-0.175,0.1
moons,50,0.4,log_reg,6,0.775,1.0,-0.2249999999999999,1.0
moons,50,0.4,log_reg,6,0.8,1.0,-0.1999999999999999,10.0
moons,50,0.4,log_reg,6,0.8,1.0,-0.1999999999999999,100.0
moons,50,0.4,log_reg,6,0.8,1.0,-0.1999999999999999,1000.0
moons,50,0.4,svm,6,0.575,0.7,-0.125,0.001
moons,50,0.4,svm,6,0.575,0.7,-0.125,0.005
moons,50,0.4,svm,6,0.575,0.7,-0.125,0.01
moons,50,0.4,svm,6,0.8,1.0,-0.1999999999999999,0.1
moons,50,0.4,svm,6,0.8,0.9,-0.0999999999999999,0.5
moons,50,0.4,svm,6,0.775,0.9,-0.125,1.0
moons,50,0.4,svm,6,0.825,0.8,0.0249999999999999,5.0
moons,50,0.4,svm,6,0.875,0.9,-0.025,10.0
moons,50,0.4,svm,6,1.0,0.7,0.3,100.0
moons,50,0.4,svm,6,1.0,0.7,0.3,1000.0
moons,50,0.4,log_reg,7,0.575,0.7,-0.125,0.001
moons,50,0.4,log_reg,7,0.575,0.7,-0.125,0.01
moons,50,0.4,log_reg,7,0.775,0.8,-0.025,0.1
moons,50,0.4,log_reg,7,0.8,0.9,-0.0999999999999999,1.0
moons,50,0.4,log_reg,7,0.775,0.7,0.075,10.0
moons,50,0.4,log_reg,7,0.775,0.7,0.075,100.0
moons,50,0.4,log_reg,7,0.775,0.7,0.075,1000.0
moons,50,0.4,svm,7,0.575,0.7,-0.125,0.001
moons,50,0.4,svm,7,0.575,0.7,-0.125,0.005
moons,50,0.4,svm,7,0.575,0.7,-0.125,0.01
moons,50,0.4,svm,7,0.8,0.8,0.0,0.1
moons,50,0.4,svm,7,0.8,0.9,-0.0999999999999999,0.5
moons,50,0.4,svm,7,0.8,0.8,0.0,1.0
moons,50,0.4,svm,7,0.85,0.9,-0.05,5.0
moons,50,0.4,svm,7,0.925,0.9,0.025,10.0
moons,50,0.4,svm,7,1.0,0.7,0.3,100.0
moons,50,0.4,svm,7,1.0,0.7,0.3,1000.0
moons,50,0.4,log_reg,8,0.625,0.5,0.125,0.001
moons,50,0.4,log_reg,8,0.625,0.5,0.125,0.01
moons,50,0.4,log_reg,8,0.725,0.8,-0.075,0.1
moons,50,0.4,log_reg,8,0.825,0.7,0.125,1.0
moons,50,0.4,log_reg,8,0.8,0.8,0.0,10.0
moons,50,0.4,log_reg,8,0.8,0.8,0.0,100.0
moons,50,0.4,log_reg,8,0.8,0.8,0.0,1000.0
moons,50,0.4,svm,8,0.625,0.5,0.125,0.001
moons,50,0.4,svm,8,0.625,0.5,0.125,0.005
moons,50,0.4,svm,8,0.625,0.5,0.125,0.01
moons,50,0.4,svm,8,0.825,0.7,0.125,0.1
moons,50,0.4,svm,8,0.8,0.8,0.0,0.5
moons,50,0.4,svm,8,0.825,0.8,0.0249999999999999,1.0
moons,50,0.4,svm,8,0.9,0.7,0.2,5.0
moons,50,0.4,svm,8,0.925,0.7,0.2250000000000001,10.0
moons,50,0.4,svm,8,0.975,0.5,0.475,100.0
moons,50,0.4,svm,8,1.0,0.5,0.5,1000.0
moons,50,0.4,log_reg,9,0.575,0.7,-0.125,0.001
moons,50,0.4,log_reg,9,0.575,0.7,-0.125,0.01
moons,50,0.4,log_reg,9,0.75,0.8,-0.05,0.1
moons,50,0.4,log_reg,9,0.8,0.9,-0.0999999999999999,1.0
moons,50,0.4,log_reg,9,0.825,0.9,-0.075,10.0
moons,50,0.4,log_reg,9,0.825,0.9,-0.075,100.0
moons,50,0.4,log_reg,9,0.825,0.9,-0.075,1000.0
moons,50,0.4,svm,9,0.575,0.7,-0.125,0.001
moons,50,0.4,svm,9,0.575,0.7,-0.125,0.005
moons,50,0.4,svm,9,0.575,0.7,-0.125,0.01
moons,50,0.4,svm,9,0.8,0.9,-0.0999999999999999,0.1
moons,50,0.4,svm,9,0.8,0.9,-0.0999999999999999,0.5
moons,50,0.4,svm,9,0.775,0.9,-0.125,1.0
moons,50,0.4,svm,9,0.85,0.9,-0.05,5.0
moons,50,0.4,svm,9,0.9,0.9,0.0,10.0
moons,50,0.4,svm,9,1.0,0.7,0.3,100.0
moons,50,0.4,svm,9,1.0,0.7,0.3,1000.0
moons,100,0.4,log_reg,0,0.5875,0.5,0.0875,0.001
moons,100,0.4,log_reg,0,0.5875,0.5,0.0875,0.01
moons,100,0.4,log_reg,0,0.825,0.75,0.0749999999999999,0.1
moons,100,0.4,log_reg,0,0.825,0.8,0.0249999999999999,1.0
moons,100,0.4,log_reg,0,0.825,0.85,-0.025,10.0
moons,100,0.4,log_reg,0,0.825,0.85,-0.025,100.0
moons,100,0.4,log_reg,0,0.825,0.85,-0.025,1000.0
moons,100,0.4,svm,0,0.5875,0.5,0.0875,0.001
moons,100,0.4,svm,0,0.5875,0.5,0.0875,0.005
moons,100,0.4,svm,0,0.6,0.55,0.0499999999999999,0.01
moons,100,0.4,svm,0,0.825,0.8,0.0249999999999999,0.1
moons,100,0.4,svm,0,0.825,0.75,0.0749999999999999,0.5
moons,100,0.4,svm,0,0.8375,0.75,0.0875,1.0
moons,100,0.4,svm,0,0.85,0.8,0.0499999999999999,5.0
moons,100,0.4,svm,0,0.8625,0.75,0.1125,10.0
moons,100,0.4,svm,0,0.9625,0.55,0.4125,100.0
moons,100,0.4,svm,0,1.0,0.55,0.4499999999999999,1000.0
moons,100,0.4,log_reg,1,0.55,0.65,-0.0999999999999999,0.001
moons,100,0.4,log_reg,1,0.6,0.7,-0.0999999999999999,0.01
moons,100,0.4,log_reg,1,0.8375,0.75,0.0875,0.1
moons,100,0.4,log_reg,1,0.8375,0.75,0.0875,1.0
moons,100,0.4,log_reg,1,0.8375,0.8,0.0374999999999999,10.0
moons,100,0.4,log_reg,1,0.8375,0.8,0.0374999999999999,100.0
moons,100,0.4,log_reg,1,0.8375,0.8,0.0374999999999999,1000.0
moons,100,0.4,svm,1,0.55,0.65,-0.0999999999999999,0.001
moons,100,0.4,svm,1,0.55,0.65,-0.0999999999999999,0.005
moons,100,0.4,svm,1,0.8125,0.75,0.0625,0.01
moons,100,0.4,svm,1,0.85,0.75,0.0999999999999999,0.1
moons,100,0.4,svm,1,0.825,0.75,0.0749999999999999,0.5
moons,100,0.4,svm,1,0.85,0.75,0.0999999999999999,1.0
moons,100,0.4,svm,1,0.85,0.75,0.0999999999999999,5.0
moons,100,0.4,svm,1,0.9125,0.75,0.1624999999999999,10.0
moons,100,0.4,svm,1,0.9875,0.65,0.3375,100.0
moons,100,0.4,svm,1,1.0,0.7,0.3,1000.0
moons,100,0.4,log_reg,2,0.6,0.45,0.1499999999999999,0.001
moons,100,0.4,log_reg,2,0.6,0.45,0.1499999999999999,0.01
moons,100,0.4,log_reg,2,0.8,0.8,0.0,0.1
moons,100,0.4,log_reg,2,0.8125,0.9,-0.0875,1.0
moons,100,0.4,log_reg,2,0.8125,0.85,-0.0374999999999999,10.0
moons,100,0.4,log_reg,2,0.8125,0.85,-0.0374999999999999,100.0
moons,100,0.4,log_reg,2,0.8125,0.85,-0.0374999999999999,1000.0
moons,100,0.4,svm,2,0.6,0.45,0.1499999999999999,0.001
moons,100,0.4,svm,2,0.6,0.45,0.1499999999999999,0.005
moons,100,0.4,svm,2,0.6125,0.45,0.1625,0.01
moons,100,0.4,svm,2,0.8125,0.85,-0.0374999999999999,0.1
moons,100,0.4,svm,2,0.825,0.85,-0.025,0.5
moons,100,0.4,svm,2,0.825,0.85,-0.025,1.0
moons,100,0.4,svm,2,0.85,0.85,0.0,5.0
moons,100,0.4,svm,2,0.8875,0.85,0.0374999999999999,10.0
moons,100,0.4,svm,2,0.975,0.5,0.475,100.0
moons,100,0.4,svm,2,1.0,0.45,0.55,1000.0
moons,100,0.4,log_reg,3,0.525,0.75,-0.2249999999999999,0.001
moons,100,0.4,log_reg,3,0.775,0.9,-0.125,0.01
moons,100,0.4,log_reg,3,0.8,0.9,-0.0999999999999999,0.1
moons,100,0.4,log_reg,3,0.8125,0.9,-0.0875,1.0
moons,100,0.4,log_reg,3,0.8125,0.9,-0.0875,10.0
moons,100,0.4,log_reg,3,0.8125,0.9,-0.0875,100.0
moons,100,0.4,log_reg,3,0.8125,0.9,-0.0875,1000.0
moons,100,0.4,svm,3,0.525,0.75,-0.2249999999999999,0.001
moons,100,0.4,svm,3,0.525,0.75,-0.2249999999999999,0.005
moons,100,0.4,svm,3,0.8,0.9,-0.0999999999999999,0.01
moons,100,0.4,svm,3,0.7875,0.85,-0.0625,0.1
moons,100,0.4,svm,3,0.825,0.9,-0.075,0.5
moons,100,0.4,svm,3,0.7875,0.9,-0.1125,1.0
moons,100,0.4,svm,3,0.85,0.9,-0.05,5.0
moons,100,0.4,svm,3,0.8875,0.9,-0.0125,10.0
moons,100,0.4,svm,3,1.0,0.75,0.25,100.0
moons,100,0.4,svm,3,1.0,0.8,0.1999999999999999,1000.0
moons,100,0.4,log_reg,4,0.5875,0.5,0.0875,0.001
moons,100,0.4,log_reg,4,0.5875,0.5,0.0875,0.01
moons,100,0.4,log_reg,4,0.8375,0.75,0.0875,0.1
moons,100,0.4,log_reg,4,0.8375,0.8,0.0374999999999999,1.0
moons,100,0.4,log_reg,4,0.8375,0.8,0.0374999999999999,10.0
moons,100,0.4,log_reg,4,0.8375,0.8,0.0374999999999999,100.0
moons,100,0.4,log_reg,4,0.8375,0.8,0.0374999999999999,1000.0
moons,100,0.4,svm,4,0.5875,0.5,0.0875,0.001
moons,100,0.4,svm,4,0.5875,0.5,0.0875,0.005
moons,100,0.4,svm,4,0.6375,0.5,0.1374999999999999,0.01
moons,100,0.4,svm,4,0.8375,0.8,0.0374999999999999,0.1
moons,100,0.4,svm,4,0.8375,0.75,0.0875,0.5
moons,100,0.4,svm,4,0.8375,0.75,0.0875,1.0
moons,100,0.4,svm,4,0.8625,0.7,0.1625000000000001,5.0
moons,100,0.4,svm,4,0.8625,0.7,0.1625000000000001,10.0
moons,100,0.4,svm,4,0.975,0.5,0.475,100.0
moons,100,0.4,svm,4,1.0,0.5,0.5,1000.0
moons,100,0.4,log_reg,5,0.525,0.75,-0.2249999999999999,0.001
moons,100,0.4,log_reg,5,0.775,0.9,-0.125,0.01
moons,100,0.4,log_reg,5,0.8,0.8,0.0,0.1
moons,100,0.4,log_reg,5,0.7875,0.8,-0.0125,1.0
moons,100,0.4,log_reg,5,0.8,0.85,-0.0499999999999999,10.0
moons,100,0.4,log_reg,5,0.8,0.85,-0.0499999999999999,100.0
moons,100,0.4,log_reg,5,0.8,0.85,-0.0499999999999999,1000.0
moons,100,0.4,svm,5,0.525,0.75,-0.2249999999999999,0.001
moons,100,0.4,svm,5,0.525,0.75,-0.2249999999999999,0.005
moons,100,0.4,svm,5,0.7875,0.9,-0.1125,0.01
moons,100,0.4,svm,5,0.775,0.8,-0.025,0.1
moons,100,0.4,svm,5,0.825,0.85,-0.025,0.5
moons,100,0.4,svm,5,0.7875,0.9,-0.1125,1.0
moons,100,0.4,svm,5,0.8125,0.85,-0.0374999999999999,5.0
moons,100,0.4,svm,5,0.875,0.8,0.0749999999999999,10.0
moons,100,0.4,svm,5,1.0,0.6,0.4,100.0
moons,100,0.4,svm,5,1.0,0.8,0.1999999999999999,1000.0
moons,100,0.4,log_reg,6,0.55,0.65,-0.0999999999999999,0.001
moons,100,0.4,log_reg,6,0.65,0.75,-0.0999999999999999,0.01
moons,100,0.4,log_reg,6,0.825,0.75,0.0749999999999999,0.1
moons,100,0.4,log_reg,6,0.85,0.75,0.0999999999999999,1.0
moons,100,0.4,log_reg,6,0.85,0.75,0.0999999999999999,10.0
moons,100,0.4,log_reg,6,0.85,0.75,0.0999999999999999,100.0
moons,100,0.4,log_reg,6,0.85,0.75,0.0999999999999999,1000.0
moons,100,0.4,svm,6,0.55,0.65,-0.0999999999999999,0.001
moons,100,0.4,svm,6,0.55,0.65,-0.0999999999999999,0.005
moons,100,0.4,svm,6,0.8375,0.8,0.0374999999999999,0.01
moons,100,0.4,svm,6,0.825,0.65,0.1749999999999999,0.1
moons,100,0.4,svm,6,0.8375,0.8,0.0374999999999999,0.5
moons,100,0.4,svm,6,0.8125,0.8,0.0124999999999999,1.0
moons,100,0.4,svm,6,0.8625,0.8,0.0625,5.0
moons,100,0.4,svm,6,0.8875,0.8,0.0874999999999999,10.0
moons,100,0.4,svm,6,0.9875,0.65,0.3375,100.0
moons,100,0.4,svm,6,1.0,0.7,0.3,1000.0
moons,100,0.4,log_reg,7,0.5625,0.6,-0.0374999999999999,0.001
moons,100,0.4,log_reg,7,0.575,0.6,-0.025,0.01
moons,100,0.4,log_reg,7,0.8125,0.8,0.0124999999999999,0.1
moons,100,0.4,log_reg,7,0.8375,0.8,0.0374999999999999,1.0
moons,100,0.4,log_reg,7,0.825,0.8,0.0249999999999999,10.0
moons,100,0.4,log_reg,7,0.825,0.8,0.0249999999999999,100.0
moons,100,0.4,log_reg,7,0.825,0.8,0.0249999999999999,1000.0
moons,100,0.4,svm,7,0.5625,0.6,-0.0374999999999999,0.001
moons,100,0.4,svm,7,0.5625,0.6,-0.0374999999999999,0.005
moons,100,0.4,svm,7,0.6125,0.6,0.0125,0.01
moons,100,0.4,svm,7,0.8375,0.8,0.0374999999999999,0.1
moons,100,0.4,svm,7,0.8125,0.8,0.0124999999999999,0.5
moons,100,0.4,svm,7,0.825,0.8,0.0249999999999999,1.0
moons,100,0.4,svm,7,0.8375,0.8,0.0374999999999999,5.0
moons,100,0.4,svm,7,0.875,0.8,0.0749999999999999,10.0
moons,100,0.4,svm,7,0.975,0.65,0.3249999999999999,100.0
moons,100,0.4,svm,7,1.0,0.6,0.4,1000.0
moons,100,0.4,log_reg,8,0.525,0.75,-0.2249999999999999,0.001
moons,100,0.4,log_reg,8,0.7875,0.85,-0.0625,0.01
moons,100,0.4,log_reg,8,0.7875,0.8,-0.0125,0.1
moons,100,0.4,log_reg,8,0.8125,0.75,0.0625,1.0
moons,100,0.4,log_reg,8,0.8,0.7,0.1,10.0
moons,100,0.4,log_reg,8,0.8,0.7,0.1,100.0
moons,100,0.4,log_reg,8,0.8,0.7,0.1,1000.0
moons,100,0.4,svm,8,0.525,0.75,-0.2249999999999999,0.001
moons,100,0.4,svm,8,0.55,0.75,-0.1999999999999999,0.005
moons,100,0.4,svm,8,0.775,0.8,-0.025,0.01
moons,100,0.4,svm,8,0.775,0.8,-0.025,0.1
moons,100,0.4,svm,8,0.8375,0.8,0.0374999999999999,0.5
moons,100,0.4,svm,8,0.825,0.8,0.0249999999999999,1.0
moons,100,0.4,svm,8,0.825,0.85,-0.025,5.0
moons,100,0.4,svm,8,0.8875,0.75,0.1374999999999999,10.0
moons,100,0.4,svm,8,1.0,0.6,0.4,100.0
moons,100,0.4,svm,8,1.0,0.8,0.1999999999999999,1000.0
moons,100,0.4,log_reg,9,0.5625,0.6,-0.0374999999999999,0.001
moons,100,0.4,log_reg,9,0.5875,0.6,-0.0124999999999999,0.01
moons,100,0.4,log_reg,9,0.8125,0.85,-0.0374999999999999,0.1
moons,100,0.4,log_reg,9,0.8375,0.7,0.1375,1.0
moons,100,0.4,log_reg,9,0.85,0.7,0.15,10.0
moons,100,0.4,log_reg,9,0.85,0.65,0.1999999999999999,100.0
moons,100,0.4,log_reg,9,0.85,0.65,0.1999999999999999,1000.0
moons,100,0.4,svm,9,0.5625,0.6,-0.0374999999999999,0.001
moons,100,0.4,svm,9,0.5625,0.6,-0.0374999999999999,0.005
moons,100,0.4,svm,9,0.775,0.75,0.025,0.01
moons,100,0.4,svm,9,0.8125,0.8,0.0124999999999999,0.1
moons,100,0.4,svm,9,0.8375,0.8,0.0374999999999999,0.5
moons,100,0.4,svm,9,0.8125,0.8,0.0124999999999999,1.0
moons,100,0.4,svm,9,0.8375,0.8,0.0374999999999999,5.0
moons,100,0.4,svm,9,0.8875,0.8,0.0874999999999999,10.0
moons,100,0.4,svm,9,1.0,0.6,0.4,100.0
moons,100,0.4,svm,9,1.0,0.65,0.35,1000.0
moons,1000,0.4,log_reg,0,0.78625,0.825,-0.0387499999999999,0.001
moons,1000,0.4,log_reg,0,0.80625,0.84,-0.0337499999999999,0.01
moons,1000,0.4,log_reg,0,0.81875,0.865,-0.04625,0.1
moons,1000,0.4,log_reg,0,0.82625,0.87,-0.0437499999999999,1.0
moons,1000,0.4,log_reg,0,0.82875,0.87,-0.04125,10.0
moons,1000,0.4,log_reg,0,0.83,0.87,-0.04,100.0
moons,1000,0.4,log_reg,0,0.83,0.87,-0.04,1000.0
moons,1000,0.4,svm,0,0.7875,0.84,-0.0524999999999999,0.001
moons,1000,0.4,svm,0,0.81,0.86,-0.0499999999999999,0.005
moons,1000,0.4,svm,0,0.81,0.86,-0.0499999999999999,0.01
moons,1000,0.4,svm,0,0.84375,0.87,-0.0262499999999999,0.1
moons,1000,0.4,svm,0,0.8725,0.88,-0.0074999999999999,0.5
moons,1000,0.4,svm,0,0.875,0.89,-0.015,1.0
moons,1000,0.4,svm,0,0.87625,0.89,-0.01375,5.0
moons,1000,0.4,svm,0,0.8775,0.88,-0.0025,10.0
moons,1000,0.4,svm,0,0.9175,0.83,0.0875,100.0
moons,1000,0.4,svm,0,0.99125,0.715,0.27625,1000.0
moons,1000,0.4,log_reg,1,0.785,0.755,0.03,0.001
moons,1000,0.4,log_reg,1,0.8125,0.81,0.0024999999999999,0.01
moons,1000,0.4,log_reg,1,0.83125,0.81,0.0212499999999999,0.1
moons,1000,0.4,log_reg,1,0.84,0.81,0.0299999999999999,1.0
moons,1000,0.4,log_reg,1,0.84125,0.81,0.03125,10.0
moons,1000,0.4,log_reg,1,0.84125,0.815,0.0262500000000001,100.0
moons,1000,0.4,log_reg,1,0.84125,0.815,0.0262500000000001,1000.0
moons,1000,0.4,svm,1,0.805,0.805,0.0,0.001
moons,1000,0.4,svm,1,0.82375,0.82,0.00375,0.005
moons,1000,0.4,svm,1,0.82625,0.815,0.01125,0.01
moons,1000,0.4,svm,1,0.855,0.845,0.01,0.1
moons,1000,0.4,svm,1,0.87875,0.85,0.02875,0.5
moons,1000,0.4,svm,1,0.88125,0.855,0.0262499999999999,1.0
moons,1000,0.4,svm,1,0.8775,0.855,0.0224999999999999,5.0
moons,1000,0.4,svm,1,0.88625,0.84,0.04625,10.0
moons,1000,0.4,svm,1,0.92625,0.815,0.11125,100.0
moons,1000,0.4,svm,1,0.9925,0.685,0.3075,1000.0
moons,1000,0.4,log_reg,2,0.76375,0.815,-0.0512499999999999,0.001
moons,1000,0.4,log_reg,2,0.8,0.86,-0.0599999999999999,0.01
moons,1000,0.4,log_reg,2,0.81,0.88,-0.0699999999999999,0.1
moons,1000,0.4,log_reg,2,0.8175,0.88,-0.0625,1.0
moons,1000,0.4,log_reg,2,0.82,0.885,-0.065,10.0
moons,1000,0.4,log_reg,2,0.82,0.885,-0.065,100.0
moons,1000,0.4,log_reg,2,0.82,0.885,-0.065,1000.0
moons,1000,0.4,svm,2,0.79,0.845,-0.0549999999999999,0.001
moons,1000,0.4,svm,2,0.80875,0.865,-0.05625,0.005
moons,1000,0.4,svm,2,0.8125,0.865,-0.0524999999999999,0.01
moons,1000,0.4,svm,2,0.83875,0.885,-0.04625,0.1
moons,1000,0.4,svm,2,0.86875,0.9,-0.03125,0.5
moons,1000,0.4,svm,2,0.87125,0.895,-0.02375,1.0
moons,1000,0.4,svm,2,0.875,0.885,-0.01,5.0
moons,1000,0.4,svm,2,0.87125,0.88,-0.00875,10.0
moons,1000,0.4,svm,2,0.915,0.855,0.06,100.0
moons,1000,0.4,svm,2,0.99,0.665,0.3249999999999999,1000.0
moons,1000,0.4,log_reg,3,0.79625,0.775,0.0212499999999999,0.001
moons,1000,0.4,log_reg,3,0.815,0.805,0.0099999999999998,0.01
moons,1000,0.4,log_reg,3,0.83125,0.81,0.0212499999999999,0.1
moons,1000,0.4,log_reg,3,0.83875,0.815,0.02375,1.0
moons,1000,0.4,log_reg,3,0.8425,0.82,0.0225,10.0
moons,1000,0.4,log_reg,3,0.8425,0.82,0.0225,100.0
moons,1000,0.4,log_reg,3,0.8425,0.82,0.0225,1000.0
moons,1000,0.4,svm,3,0.8,0.795,0.005,0.001
moons,1000,0.4,svm,3,0.8225,0.805,0.0174999999999999,0.005
moons,1000,0.4,svm,3,0.82125,0.81,0.0112499999999999,0.01
moons,1000,0.4,svm,3,0.8525,0.835,0.0175,0.1
moons,1000,0.4,svm,3,0.87125,0.86,0.0112499999999999,0.5
moons,1000,0.4,svm,3,0.87375,0.87,0.00375,1.0
moons,1000,0.4,svm,3,0.8775,0.875,0.0024999999999999,5.0
moons,1000,0.4,svm,3,0.87875,0.87,0.00875,10.0
moons,1000,0.4,svm,3,0.9225,0.84,0.0825,100.0
moons,1000,0.4,svm,3,0.9925,0.7,0.2925000000000001,1000.0
moons,1000,0.4,log_reg,4,0.7725,0.82,-0.0474999999999999,0.001
moons,1000,0.4,log_reg,4,0.80875,0.83,-0.0212499999999999,0.01
moons,1000,0.4,log_reg,4,0.82625,0.835,-0.0087499999999999,0.1
moons,1000,0.4,log_reg,4,0.83375,0.835,-0.0012499999999999,1.0
moons,1000,0.4,log_reg,4,0.83375,0.835,-0.0012499999999999,10.0
moons,1000,0.4,log_reg,4,0.83375,0.835,-0.0012499999999999,100.0
moons,1000,0.4,log_reg,4,0.83375,0.835,-0.0012499999999999,1000.0
moons,1000,0.4,svm,4,0.80125,0.815,-0.0137499999999999,0.001
moons,1000,0.4,svm,4,0.82125,0.84,-0.0187499999999999,0.005
moons,1000,0.4,svm,4,0.82,0.835,-0.015,0.01
moons,1000,0.4,svm,4,0.855,0.85,0.005,0.1
moons,1000,0.4,svm,4,0.87,0.895,-0.025,0.5
moons,1000,0.4,svm,4,0.875,0.89,-0.015,1.0
moons,1000,0.4,svm,4,0.87125,0.875,-0.00375,5.0
moons,1000,0.4,svm,4,0.87625,0.875,0.0012499999999999,10.0
moons,1000,0.4,svm,4,0.925,0.82,0.1050000000000001,100.0
moons,1000,0.4,svm,4,0.995,0.585,0.41,1000.0
